scene_name,left,right,contact_count,contact_ratio,mean_boundary_distance,mean_normal_difference,mean_color_difference
scene0077_00,967,970,21,0.7,0.018104854394637403,0.33878858600343975,0.011167603822070219
scene0077_00,967,977,63,2.1,0.018474842052138042,0.39008011893620564,0.012637895979135045
scene0077_00,967,979,3,0.1,0.029929567749301594,0.03266622622807821,0.0110074314288795
scene0077_00,968,979,64,1.391304347826087,0.02346605941420421,0.2824803590774536,0.019955607207521098
scene0077_00,968,980,3,0.06521739130434782,0.019552120938897133,0.2908511956532796,0.013660601961115995
scene0077_00,969,973,121,1.7794117647058822,0.01655756225732486,0.5571045210538816,0.009619817097309576
scene0077_00,969,976,29,0.7631578947368421,0.01894001800823828,0.5394197311894647,0.015230078515114969
scene0077_00,970,977,43,1.303030303030303,0.020737497547511443,0.30002290980760443,0.014896718557750764
scene0077_00,970,989,22,0.6666666666666666,0.020811831028285353,0.18836088884960522,0.008034330454062332
scene0077_00,971,983,11,0.08396946564885496,0.032997568899934944,0.004927147518504749,0.005810725672001188
scene0077_00,971,985,149,2.8653846153846154,0.02950510518287852,0.031481099608760554,0.008858882615830274
scene0077_00,972,973,27,0.27835051546391754,0.019147614638010662,0.6674361317246048,0.012397387573771455
scene0077_00,972,979,216,2.2268041237113403,0.02296220462044908,0.3488959540371542,0.019075486077107833
scene0077_00,973,976,18,0.47368421052631576,0.016737776730830472,0.5653433567947812,0.00930500650105791
scene0077_00,973,978,55,1.4864864864864864,0.018203742099417882,0.6580834128639915,0.008101385154507377
scene0077_00,973,979,81,0.8350515463917526,0.01904020867206984,0.6333604087064295,0.02200337561180838
scene0077_00,974,977,27,0.7941176470588235,0.03326904753016101,0.004879918363359239,0.006549957242828829
scene0077_00,974,982,49,1.4411764705882353,0.03554870020978305,0.0040425840689211475,0.017327401668251474
scene0077_00,974,983,54,1.588235294117647,0.03321639093121997,0.017757644255956013,0.011190447223338264
scene0077_00,975,981,45,1.5517241379310345,0.019211385171446535,0.19852760235468547,0.0048948724340233535
scene0077_00,975,984,26,0.896551724137931,0.017955083023900024,0.42255149208582365,0.006097331302813613
scene0077_00,975,989,5,0.1724137931034483,0.02308146245777607,0.6193618655204773,0.005289852619171143
scene0077_00,976,986,19,0.7307692307692307,0.016882654058894043,0.6597759974630255,0.007422447719268109
scene0077_00,977,979,133,0.5236220472440944,0.01994614011461013,0.5059672159359867,0.010757575980982835
scene0077_00,977,980,42,0.4077669902912621,0.022870201961181703,0.2316029185340518,0.004550672086354878
scene0077_00,977,982,31,0.36904761904761907,0.03424852353430564,0.005064683575784007,0.008119071217914742
scene0077_00,977,983,24,0.183206106870229,0.032096345288058124,0.01486289749542872,0.006922433259508883
scene0077_00,977,988,95,1.1046511627906976,0.025025579539176664,0.4046837831798353,0.024594706627785377
scene0077_00,978,979,61,1.6486486486486487,0.022706322982663014,0.0812505024378417,0.022179440579942016
scene0077_00,981,984,67,0.7528089887640449,0.022843477761011515,0.26053149308731305,0.004278051378483426
scene0077_00,981,987,76,1.7272727272727273,0.020879518357105553,0.3259255046907224,0.00799921730619022
scene0077_00,981,990,13,0.1262135922330097,0.03260084212972568,0.02961870340200571,0.004275747556955769
scene0077_00,982,988,87,1.0357142857142858,0.02808001217293157,0.2820426061235625,0.019854735995203942
scene0077_00,984,990,84,0.9438202247191011,0.023485229339539296,0.24903491281327747,0.01352045220777481
scene0077_00,987,990,45,1.0227272727272727,0.021746075391355486,0.45334959030151367,0.008955947304558422
scene0077_00,991,1000,43,1.5925925925925926,0.02138939589738499,0.5803432312122611,0.017335952432869478
scene0077_00,991,1018,17,0.8095238095238095,0.023044072694199925,0.2798774943632238,0.01887081825064824
scene0077_00,991,1021,27,1.0,0.021431281231343746,0.6076439332079004,0.018926234363957687
scene0077_00,991,1023,6,0.2222222222222222,0.02442394383251667,0.6605958640575409,0.013065493665635586
scene0077_00,992,998,51,1.3783783783783783,0.028850816847646937,0.03313355936723597,0.017094503535761262
scene0077_00,992,1010,30,0.375,0.029743245554467043,0.011251984039942424,0.006784289896798631
scene0077_00,992,1024,47,0.7230769230769231,0.02685367133706174,0.02455306940890373,0.010585449541859488
scene0077_00,992,1029,75,1.4705882352941178,0.027462981343269348,0.20800282478332519,0.01658527844895919
scene0077_00,993,1007,14,0.17073170731707318,0.03417898568191698,0.0006048551627567836,0.011680773791990109
scene0077_00,993,1013,30,0.9090909090909091,0.031021657058348258,0.21525711019833882,0.04146846343452732
scene0077_00,993,1014,27,1.2857142857142858,0.03273056371620408,0.0014906967127764667,0.00727458348221801
scene0077_00,993,1030,53,0.6463414634146342,0.03527572977725627,0.011449211048630049,0.00871708057820797
scene0077_00,993,1063,67,0.8170731707317073,0.0334234838165454,0.0008465211782882463,0.007581345549325889
scene0077_00,993,1066,42,0.7,0.03340924970273461,0.0009247447763170515,0.007831600156523996
scene0077_00,994,1009,38,0.5507246376811594,0.032483226031457126,0.011002164137990851,0.0011351908508100007
scene0077_00,994,1016,61,0.9104477611940298,0.03203927162179693,0.0315747573727467,0.010253737066093772
scene0077_00,994,1018,48,2.2857142857142856,0.025447625084780157,0.29616574322183925,0.005979491882802297
scene0077_00,994,1021,41,0.5942028985507246,0.030317333163466395,0.1474843112433829,0.0015105051726738855
scene0077_00,995,1026,14,0.3888888888888889,0.02700613984572036,0.5439048324312482,0.026654568484186063
scene0077_00,995,1030,15,0.23076923076923078,0.029708847279349963,0.3120298504829407,0.06761300638318062
scene0077_00,995,1031,7,0.22580645161290322,0.03928330993013723,0.037045836448669434,0.005714756536430546
scene0077_00,995,1032,65,1.5476190476190477,0.028985370308733903,0.13240239436809834,0.02574079194679283
scene0077_00,996,1007,14,0.1320754716981132,0.028329582352723395,0.3405190110206604,0.07894333239112582
scene0077_00,996,1022,55,1.8333333333333333,0.027558868801729246,0.23135980584404686,0.019101679837331176
scene0077_00,996,1027,125,1.0964912280701755,0.030244859464466572,0.21186094188690185,0.03776594521291554
scene0077_00,996,1028,32,0.7111111111111111,0.032056780852144584,0.2650611847639084,0.05987498436297756
scene0077_00,996,1039,52,0.45614035087719296,0.024107921689462204,0.5898800916396655,0.03608389629068999
scene0077_00,996,1046,70,1.5217391304347827,0.02643109265980976,0.1512008547782898,0.020048313085655016
scene0077_00,996,1047,14,0.45161290322580644,0.024660545733890364,0.05743589571544102,0.012311662929797811
scene0077_00,996,1069,20,0.7692307692307693,0.027900868095457554,0.08158349394798278,0.03237681613536551
scene0077_00,996,1070,19,0.37254901960784315,0.029543886157242877,0.24917803312602796,0.05034449235781243
scene0077_00,997,1002,119,0.7212121212121212,0.03893292039444968,0.000705561217139749,0.01583914379510997
scene0077_00,997,1011,14,0.6666666666666666,0.03845527821353504,0.0012378096580505371,0.01017251770411219
scene0077_00,997,1021,14,0.08917197452229299,0.04104970169386694,0.001459794385092599,0.0529520467389375
scene0077_00,997,1034,28,0.7567567567567568,0.038254305587283204,0.000506909830229623,0.16200427902263723
scene0077_00,998,1006,37,1.0,0.031097918245437985,0.017880995531339903,0.015271598215189737
scene0077_00,998,1010,17,0.4594594594594595,0.03145981941591291,0.008103244444903205,0.010261691463015536
scene0077_00,999,1000,15,0.2542372881355932,0.03140273081759612,0.12493178049723307,0.014235027196506659
scene0077_00,999,1007,64,1.0847457627118644,0.02812591817928478,0.4391018832102418,0.07229421137890313
scene0077_00,999,1012,26,0.4406779661016949,0.028947519568296578,0.3234673555080707,0.00785250746859954
scene0077_00,999,1013,12,0.36363636363636365,0.03395354266588887,0.09213932851950328,0.015836338008133072
scene0077_00,999,1014,23,1.0952380952380953,0.029667168815174828,0.48612031211023743,0.08968850662526877
scene0077_00,999,1027,61,1.0338983050847457,0.025019568536186317,0.3823336841630154,0.028553371493261856
scene0077_00,999,1033,54,0.9818181818181818,0.02793946698376978,0.5242765634148209,0.04847838519210065
scene0077_00,1000,1012,70,1.0294117647058822,0.029957194233845387,0.2559972533157894,0.007570691805865083
scene0077_00,1000,1013,61,1.8484848484848484,0.03045700595821025,0.27191366621705354,0.02641591011378609
scene0077_00,1000,1016,123,1.835820895522388,0.027502344194345357,0.6718177039448808,0.012327954828042567
scene0077_00,1000,1018,14,0.6666666666666666,0.02452246212799634,0.7197801981653486,0.02922269731893071
scene0077_00,1000,1021,35,0.2229299363057325,0.0232800458957042,0.6472190243857248,0.017465707679678286
scene0077_00,1000,1023,121,1.423529411764706,0.022815076753589486,0.6648289053893286,0.013547830785863286
scene0077_00,1000,1030,37,0.3425925925925926,0.02833385347715906,0.4906855902156314,0.07159436434960446
scene0077_00,1001,1005,65,2.9545454545454546,0.02960851828639324,0.39078001792614275,0.007813197746872901
scene0077_00,1001,1019,39,1.7727272727272727,0.03496027078766089,0.0026058172568296776,0.020071203742797177
scene0077_00,1001,1028,35,1.5909090909090908,0.03253924742873226,0.20917517627988544,0.01686509633436799
scene0077_00,1002,1003,72,1.411764705882353,0.03378325248033636,0.0029955547716882494,0.3257231254829094
scene0077_00,1002,1006,7,0.1206896551724138,0.04068447995398726,0.0014992611748831613,0.25291510032755987
scene0077_00,1002,1011,24,1.1428571428571428,0.03956716717220843,0.0013644695281982422,0.12853338775069764
scene0077_00,1003,1004,52,1.0196078431372548,0.036236481776890844,0.0038872773830707255,0.016130575144555993
scene0077_00,1003,1006,23,0.45098039215686275,0.03922922828275224,0.0020977776983509893,0.010286475805079808
scene0077_00,1004,1006,23,0.39655172413793105,0.03629753973496997,0.002746439498403798,0.012429897298874415
scene0077_00,1004,1010,88,1.1428571428571428,0.03368631238117814,0.004770267416130413,0.013289301571520891
scene0077_00,1005,1015,7,0.10144927536231885,0.041654574551752636,0.000489447798047747,0.006709999138755458
scene0077_00,1005,1017,36,0.5217391304347826,0.039332103812032275,0.1029128481944402,0.007288120965111173
scene0077_00,1005,1028,19,0.4222222222222222,0.03100697505042741,0.300184124394467,0.009492290451338417
scene0077_00,1005,1084,45,0.6521739130434783,0.035626163519918916,0.08165653546651204,0.0036461099413120086
scene0077_00,1006,1010,32,0.5517241379310345,0.03578983468469232,0.005753520876169205,0.012609989862539805
scene0077_00,1006,1011,19,0.9047619047619048,0.03491374173838841,0.006161903080187346,0.36522871883291946
scene0077_00,1006,1031,91,2.935483870967742,0.03297837036098916,0.22372564313175913,0.04635893932932599
scene0077_00,1007,1008,25,1.0869565217391304,0.028277750350534914,0.1881769132614136,0.06482162990607321
scene0077_00,1007,1014,26,1.2380952380952381,0.033405800278370194,0.004592700646473811,0.008645803219853686
scene0077_00,1007,1027,6,0.05660377358490566,0.033327435764173664,0.007517109314600627,0.02102978139494856
scene0077_00,1007,1040,15,0.23076923076923078,0.03485461187859376,0.010344839096069336,0.0322114718457063
scene0077_00,1007,1046,74,1.608695652173913,0.025037241124271137,0.3020725177752005,0.051677746449697866
scene0077_00,1007,1063,58,0.5471698113207547,0.032898943293197404,0.0013980115282124486,0.009797541143629572
scene0077_00,1007,1074,10,0.14285714285714285,0.02844363357871771,0.20662062168121337,0.03630957491695881
scene0077_00,1008,1040,59,2.5652173913043477,0.026002713636952942,0.21363198252047522,0.07999286361007114
scene0077_00,1008,1046,29,1.2608695652173914,0.022310385352064824,0.14321410450442085,0.04637696956091657
scene0077_00,1008,1074,102,4.434782608695652,0.02147913991711011,0.5534395990418453,0.031420696615789306
scene0077_00,1009,1012,45,0.6617647058823529,0.026143623805708355,0.7361915071805318,0.02155612679198384
scene0077_00,1009,1015,106,0.5435897435897435,0.02790039875281026,0.4257659653447709,0.012840987765230238
scene0077_00,1009,1016,57,0.8507462686567164,0.033054942477559836,0.03879990912320321,0.00929363600484896
scene0077_00,1009,1017,129,1.4175824175824177,0.025378903637589642,0.37920766514401105,0.00590521097905183
scene0077_00,1009,1021,18,0.11464968152866242,0.03190933261066675,0.015719546212090388,0.000616215065949493
scene0077_00,1009,1033,32,0.5818181818181818,0.025451077439356595,0.360533582046628,0.019236559819546528
scene0077_00,1010,1024,52,0.8,0.028497339978527565,0.03976645263341757,0.013530908859908007
scene0077_00,1011,1020,3,0.14285714285714285,0.03216559626162052,0.25134257475535077,0.25079480310281116
scene0077_00,1011,1021,18,0.8571428571428571,0.03714252377135886,0.01989024215274387,0.15923395975389415
scene0077_00,1011,1031,22,1.0476190476190477,0.029959166591817684,0.2547709887677973,0.31391522178257053
scene0077_00,1012,1016,44,0.6567164179104478,0.027289031412113796,0.6467000395059586,0.010775107308290899
scene0077_00,1012,1033,65,1.1818181818181819,0.02823759808133428,0.4673048001069289,0.0390352081364164
scene0077_00,1013,1014,15,0.7142857142857143,0.02875032170365254,0.23876371781031291,0.04315619605282942
scene0077_00,1013,1030,39,1.1818181818181819,0.028766873101584423,0.453815622207446,0.061811428785753936
scene0077_00,1015,1017,27,0.2967032967032967,0.03736893722304591,0.019760454142535175,0.004728565932492967
scene0077_00,1015,1021,27,0.17197452229299362,0.02546204136753524,0.36503966870131316,0.007282511055193565
scene0077_00,1015,1034,52,1.4054054054054055,0.03510846009549613,0.059102269319387585,0.010978825193328353
scene0077_00,1016,1018,32,1.5238095238095237,0.02598340276745148,0.4587531201541424,0.010095398014527746
scene0077_00,1017,1025,16,0.47058823529411764,0.03372133069206029,0.0836339071393013,0.004411764559336007
scene0077_00,1017,1028,10,0.2222222222222222,0.03818964809179306,0.15078260898590087,0.006666667060926557
scene0077_00,1017,1033,18,0.32727272727272727,0.029814916455911264,0.06953071554501851,0.05046938082927631
scene0077_00,1018,1021,75,3.5714285714285716,0.023811759557574988,0.4950961351394653,0.008055466196189324
scene0077_00,1019,1022,19,0.6333333333333333,0.029437089191847725,0.3414556352715743,0.029028168707889945
scene0077_00,1019,1028,33,0.7333333333333333,0.0333849529199528,0.12145665378281564,0.024191247207592383
scene0077_00,1019,1070,81,1.588235294117647,0.0362779566857182,0.012494612623144078,0.008453116821194137
scene0077_00,1019,1084,30,0.189873417721519,0.029555365288009245,0.19027077158292136,0.0016351147244373957
scene0077_00,1019,1088,116,1.681159420289855,0.035308730740357064,0.0024840215156818257,0.007810257453519594
scene0077_00,1019,1089,38,0.6440677966101694,0.03271955482073521,0.014170260805832712,0.015039160725121436
scene0077_00,1019,1119,19,0.1165644171779141,0.03980123418334283,0.001223915501644737,0.0056730153676318494
scene0077_00,1020,1021,44,0.6285714285714286,0.02620305969718505,0.32323550365187903,0.012638364960862831
scene0077_00,1020,1023,185,2.642857142857143,0.02403668030542699,0.5318928789448094,0.011599489242291532
scene0077_00,1020,1030,14,0.2,0.033280156020607264,0.08377790876797267,0.020324257884307632
scene0077_00,1020,1031,10,0.3225806451612903,0.027023472264409064,0.4777665138244629,0.3913798302412033
scene0077_00,1020,1032,66,1.5714285714285714,0.030482664732544712,0.2852481170134111,0.029084290370740222
scene0077_00,1021,1023,30,0.35294117647058826,0.024635167978703975,0.35299514333407084,0.004876548587344587
scene0077_00,1021,1031,3,0.0967741935483871,0.02796398662030697,0.2853655020395915,0.4011720468600591
scene0077_00,1021,1034,40,1.0810810810810811,0.0316467615775764,0.4744134396314621,0.042222069366835056
scene0077_00,1022,1028,10,0.3333333333333333,0.031731410045176746,0.29072941541671754,0.059495575819164516
scene0077_00,1022,1039,17,0.5666666666666667,0.02196643630261807,0.5052122859393849,0.03449909298625939
scene0077_00,1022,1070,20,0.6666666666666666,0.03032740573398769,0.24207083582878114,0.051352689834311606
scene0077_00,1023,1030,11,0.12941176470588237,0.03100769357247786,0.3330708417025479,0.03817890804599632
scene0077_00,1024,1029,39,0.7647058823529411,0.028234991412132215,0.10953242503679715,0.01958635165833701
scene0077_00,1025,1027,107,3.1470588235294117,0.026529697675223105,0.3467673130124529,0.0075951539497892155
scene0077_00,1026,1030,70,1.9444444444444444,0.029302689858845304,0.23416052886417935,0.07415208351532264
scene0077_00,1026,1041,24,0.6666666666666666,0.023920238794138033,0.2839764555295308,0.019898576254490763
scene0077_00,1027,1028,29,0.6444444444444445,0.03377407442392974,0.0824765891864382,0.003851589698601386
scene0077_00,1027,1033,8,0.14545454545454545,0.023658511112444103,0.30534978955984116,0.03012927935924381
scene0077_00,1030,1032,9,0.21428571428571427,0.03099744559990035,0.2380122873518202,0.02189549420856767
scene0077_00,1030,1041,106,0.9814814814814815,0.029990358260583203,0.1854253163877523,0.11441841559651536
scene0077_00,1030,1049,101,3.15625,0.03723899050071688,0.009645668586882034,0.029410131487737197
scene0077_00,1030,1066,17,0.2833333333333333,0.03360108691541588,0.0007772375555599437,0.007121393621406134
scene0077_00,1031,1032,23,0.7419354838709677,0.033542623662430306,0.06395592119382776,0.14909435871421642
scene0077_00,1035,1043,46,1.4838709677419355,0.024990215664729476,0.6523913818856945,0.10912587566544181
scene0077_00,1035,1068,44,1.4193548387096775,0.03262446507472883,0.020995909517461605,0.013146522820038213
scene0077_00,1035,1073,5,0.16129032258064516,0.02440543342381716,0.7407066464424134,0.049028429016470906
scene0077_00,1036,1037,3,0.14285714285714285,0.039167582988739014,0.0013550917307535808,0.008463119311879078
scene0077_00,1036,1063,56,2.6666666666666665,0.033203089576480646,0.0022784418293407987,0.008552750493566106
scene0077_00,1036,1066,54,2.5714285714285716,0.036307179679473243,0.000798642635345459,0.009962218024560975
scene0077_00,1037,1045,46,1.6428571428571428,0.0365550820513264,0.0009557591832202414,0.011210875200998524
scene0077_00,1037,1061,19,0.6785714285714286,0.03526604018713299,0.0005123395668832879,0.012383153564051577
scene0077_00,1037,1063,40,1.4285714285714286,0.037503174785524604,0.0012470260262489319,0.008867350156651809
scene0077_00,1037,1066,16,0.5714285714285714,0.039684307179413736,0.0008178204298019409,0.015470293466933072
scene0077_00,1038,1054,75,2.272727272727273,0.022041676280399162,0.23824207464853922,0.05309102025503914
scene0077_00,1038,1062,39,0.9512195121951219,0.022204849654092237,0.45475600927304,0.04673328690039806
scene0077_00,1038,1064,24,0.5853658536585366,0.020610291821261246,0.4592124819755554,0.07063873185931395
scene0077_00,1039,1044,59,0.7763157894736842,0.022611030566869146,0.5828878667394993,0.03176894620992243
scene0077_00,1039,1047,4,0.12903225806451613,0.028566088061779737,0.8116784691810608,0.0956049021333456
scene0077_00,1039,1055,236,3.8688524590163933,0.023031336997272604,0.6177083079592657,0.03923564526090651
scene0077_00,1039,1058,70,1.1475409836065573,0.023498845186882784,0.6201249837875367,0.05381423577533236
scene0077_00,1039,1069,102,3.923076923076923,0.02141087360716626,0.5177796687565598,0.03723424558491245
scene0077_00,1039,1070,71,1.392156862745098,0.02217427056781213,0.5631954250201373,0.05001681268503758
scene0077_00,1039,1071,72,1.1076923076923078,0.024979668617662456,0.4360002618696954,0.07213535741902888
scene0077_00,1039,1072,40,0.5714285714285714,0.023903626855462788,0.4293362632393837,0.03959117721533403
scene0077_00,1040,1045,30,0.46153846153846156,0.03182836833099524,0.04826756318410238,0.029561031136351328
scene0077_00,1040,1056,9,0.21428571428571427,0.02355847569803397,0.31090933084487915,0.019971420108858082
scene0077_00,1040,1063,61,0.9384615384615385,0.03352269457011926,0.0020212941482418874,0.01110665437566941
scene0077_00,1040,1074,72,1.1076923076923078,0.024722821654803637,0.5458824394477738,0.02867429709618187
scene0077_00,1041,1048,43,1.131578947368421,0.03115834934680268,0.19463662491288297,0.08180641404049861
scene0077_00,1041,1049,3,0.09375,0.03541538553933302,0.012197434902191162,0.0949840173125267
scene0077_00,1041,1061,14,0.20588235294117646,0.037502102952982695,0.012316567557198661,0.074003638267251
scene0077_00,1041,1064,168,2.5074626865671643,0.022674372005331817,0.23271513765766508,0.038024067582141254
scene0077_00,1042,1054,10,0.5,0.023799952864646912,0.03179572224617004,0.5321385592222214
scene0077_00,1042,1057,64,3.2,0.02851436726632528,0.14875213615596294,0.26625218601475353
scene0077_00,1042,1062,68,3.4,0.02344745902262409,0.4689483703935848,0.3343756343375015
scene0077_00,1042,1065,33,1.65,0.025987005171676476,0.1372843041564479,0.566406474872069
scene0077_00,1043,1045,85,0.6439393939393939,0.030024873552953496,0.01377347146763521,0.025184321425416892
scene0077_00,1043,1050,44,0.3333333333333333,0.024814822986214,0.09643977880477905,0.03654810661894523
scene0077_00,1043,1073,60,0.967741935483871,0.030756865814328193,0.01459736426671346,0.019639058977675934
scene0077_00,1044,1046,39,0.8478260869565217,0.019140211459344778,0.5557359869663532,0.013419457633669177
scene0077_00,1044,1047,29,0.9354838709677419,0.019468972941154038,0.6544702998523054,0.039015182703412296
scene0077_00,1044,1069,7,0.2692307692307692,0.023497386702469418,0.0907820292881557,0.03975472635855632
scene0077_00,1044,1071,24,0.36923076923076925,0.026478762505576015,0.20311134805281958,0.034517436113674194
scene0077_00,1044,1074,67,0.9571428571428572,0.022284511921565924,0.6865387630106797,0.016742661209610193
scene0077_00,1045,1050,65,0.46099290780141844,0.029746221808286812,0.040782036231114316,0.01927037752376726
scene0077_00,1045,1051,87,2.806451612903226,0.025411925920895462,0.4059901018252318,0.08693413317053654
scene0077_00,1045,1056,7,0.16666666666666666,0.03256740154964583,0.1792560134615217,0.05000114866665432
scene0077_00,1045,1057,73,0.6759259259259259,0.03404692363963552,0.03626997421865594,0.07575487798998413
scene0077_00,1045,1059,8,0.21621621621621623,0.03005290182773024,0.08863756060600281,0.0610053971176967
scene0077_00,1045,1061,45,0.6617647058823529,0.03531183658374681,0.004812497562832302,0.01351264396475421
scene0077_00,1045,1063,40,0.3076923076923077,0.034817783534526824,0.0011444836854934692,0.007585216773441062
scene0077_00,1045,1067,70,3.1818181818181817,0.030763852410018444,0.04260479807853699,0.0316070777796475
scene0077_00,1045,1073,44,0.7096774193548387,0.034503627229820595,0.006111090833490545,0.0344901182953353
scene0077_00,1046,1047,48,1.5483870967741935,0.021709799436697114,0.19648188849290213,0.02597404265543446
scene0077_00,1046,1074,47,1.0217391304347827,0.019615220173480028,0.6771492856614133,0.02958043608715401
scene0077_00,1047,1069,41,1.5769230769230769,0.0226381664368801,0.27523953013303804,0.058501529802636405
scene0077_00,1048,1054,47,1.4242424242424243,0.029533349591842357,0.22055235441694868,0.11279619499010608
scene0077_00,1048,1057,9,0.23684210526315788,0.03276577923032972,0.008113437228732638,0.009524844250538282
scene0077_00,1048,1061,82,2.1578947368421053,0.034867186031145296,0.019086803604916828,0.12381517349333479
scene0077_00,1049,1061,3,0.09375,0.038797891388336815,0.007065693537394206,0.017828868391613167
scene0077_00,1049,1066,23,0.71875,0.03588936842330124,0.002358605032381804,0.007651668133052147
scene0077_00,1050,1057,22,0.2037037037037037,0.030825361609458923,0.04435874657197432,0.01359512364830483
scene0077_00,1050,1060,140,2.3333333333333335,0.027438011752175435,0.45186406459127154,0.014463650385316993
scene0077_00,1050,1067,27,1.2272727272727273,0.027995062302108163,0.03329634445684927,0.019206158040712278
scene0077_00,1051,1052,70,2.2580645161290325,0.021127730461635758,0.4540997990540096,0.02463460499420762
scene0077_00,1051,1056,66,2.129032258064516,0.021867164467094524,0.42108650641007855,0.02921393473463302
scene0077_00,1051,1059,40,1.2903225806451613,0.020959793718066066,0.5826993688941002,0.022537498112069444
scene0077_00,1052,1056,18,0.42857142857142855,0.025819367573906977,0.4761626488632626,0.013546562779487835
scene0077_00,1052,1059,62,1.6756756756756757,0.02098160849944238,0.6053974897630753,0.02370289712768769
scene0077_00,1052,1068,10,0.21739130434782608,0.018958184961229564,0.41186718344688417,0.0411963087040931
scene0077_00,1052,1072,34,0.7391304347826086,0.023269120055963013,0.562596403500613,0.11804636688355137
scene0077_00,1053,1058,65,1.7105263157894737,0.02935865378150573,0.2881598610144395,0.03306701978883491
scene0077_00,1053,1068,19,0.5,0.027371770898370368,0.46889066382458333,0.06130756673059965
scene0077_00,1053,1075,11,0.2894736842105263,0.03751057115468112,0.002243936061859131,0.009921549628912047
scene0077_00,1053,1113,60,1.5789473684210527,0.033797607043137154,0.009371554851531983,0.011413490780008336
scene0077_00,1054,1057,33,1.0,0.027079659401241577,0.2601892279856133,0.05206791538688721
scene0077_00,1054,1062,36,1.0909090909090908,0.024292179331597354,0.3417063222991096,0.18205938598192814
scene0077_00,1054,1064,25,0.7575757575757576,0.022254741936922073,0.20160531520843505,0.03263875160366297
scene0077_00,1055,1058,13,0.21311475409836064,0.030176885426044464,0.25442685989233166,0.0572159058915881
scene0077_00,1055,1070,28,0.5490196078431373,0.03271167176509542,0.22073197151933396,0.039077885482194166
scene0077_00,1055,1075,103,1.6885245901639345,0.02893152176538139,0.4199907137352286,0.054228750593255014
scene0077_00,1056,1071,62,1.4761904761904763,0.02314486661024632,0.36162613476476363,0.0231711030111558
scene0077_00,1056,1072,7,0.16666666666666666,0.032196160671966415,0.029828812394823347,0.04082096254985247
scene0077_00,1056,1074,43,1.0238095238095237,0.018633008144016184,0.5764889620071234,0.01621411062863677
scene0077_00,1057,1060,74,1.2333333333333334,0.028712133134438378,0.14473229405042287,0.0882506991038099
scene0077_00,1057,1061,18,0.2647058823529412,0.030315946684115462,0.033138165871302284,0.17228680931859547
scene0077_00,1057,1062,5,0.07042253521126761,0.03134656511247158,0.5257274270057678,0.616082102060318
scene0077_00,1057,1065,118,1.903225806451613,0.0260642897140361,0.460434167566946,0.5148765149396071
scene0077_00,1058,1068,14,0.22950819672131148,0.028538844548165798,0.08182483911514282,0.022692441142031124
scene0077_00,1058,1072,96,1.5737704918032787,0.023818757229795057,0.6369930251191059,0.059464577762507055
scene0077_00,1058,1075,45,0.7377049180327869,0.03693267239464654,0.04247142208947076,0.009964823790101541
scene0077_00,1059,1068,159,4.297297297297297,0.020537301195117662,0.6110502620163204,0.024906023544604954
scene0077_00,1059,1073,32,0.8648648648648649,0.02940912000485696,0.07268120162189007,0.06684523717558477
scene0077_00,1061,1066,50,0.8333333333333334,0.037934226393699644,0.0023006021976470946,0.010444047967903316
scene0077_00,1062,1065,27,0.43548387096774194,0.025507070814017898,0.25090620915095013,0.15854884470226588
scene0077_00,1068,1072,120,1.7142857142857142,0.025518606269421675,0.6013698423902194,0.06874779327384507
scene0077_00,1068,1073,112,1.8064516129032258,0.027417132693309604,0.6487711167761258,0.09166459938361575
scene0077_00,1068,1113,74,0.4539877300613497,0.02798480333483501,0.5114749138419693,0.06814173734872728
scene0077_00,1068,1121,138,0.8466257668711656,0.02962846945012933,0.4907683855381565,0.10130368390768442
scene0077_00,1070,1075,35,0.6862745098039216,0.04006337044494493,0.000829073360988072,0.006100567576608488
scene0077_00,1070,1119,6,0.11764705882352941,0.039975595039625965,0.00046170751253763836,0.0040994536054010195
scene0077_00,1071,1074,136,2.0923076923076924,0.0202895288273473,0.5281569291563595,0.02447042051490451
scene0077_00,1075,1113,18,0.1956521739130435,0.03655837341729137,0.0005830460124545627,0.00947845310697125
scene0077_00,1075,1119,48,0.5217391304347826,0.03990107499218235,0.0003829002380371094,0.010224969752016477
scene0077_00,1076,1078,66,1.4666666666666666,0.037237432192672386,0.0020683480031562576,0.002100600328324645
scene0077_00,1076,1091,10,0.2222222222222222,0.03429872263222933,0.011029309034347535,0.0018112948164343834
scene0077_00,1076,1104,25,0.5555555555555556,0.031459536589682105,0.5113923287391663,0.012541590128093957
scene0077_00,1076,1110,43,0.9555555555555556,0.03160039413460465,0.06225639443064845,0.004760207115607553
scene0077_00,1076,1114,24,0.5333333333333333,0.03652315431584915,0.0012834668159484863,0.003021716489456594
scene0077_00,1076,1124,14,0.3111111111111111,0.02964105669941221,0.2588543551308768,0.009870956818174039
scene0077_00,1077,1078,40,0.43956043956043955,0.035739340679720046,0.0022709131240844726,0.0040035827143583445
scene0077_00,1077,1079,45,0.4945054945054945,0.0383882018013133,0.002411121792263455,0.008786087788434493
scene0077_00,1077,1083,20,0.9523809523809523,0.03883694428950548,0.001350313425064087,0.008261693129315972
scene0077_00,1077,1090,109,1.1978021978021978,0.03536596790024447,0.0018884730995248216,0.015196192253449368
scene0077_00,1078,1083,19,0.9047619047619048,0.036293713670027886,0.0008894424689443488,0.0064889187434394105
